SquareFeet,Bedrooms,Bathrooms,Age,Location,Price
1469.393489305369,3,1.5,39.316582769752024,Suburban,408577.4119904867
959.932891710972,1,1.5,20.255402729392834,Suburban,331949.3568214769
3499.678924965836,4,1.0,0.1354074910226044,Urban,821903.029189344
3939.8160933251706,5,3.0,42.497324797259424,Rural,823579.4920434069
3338.057196789566,1,3.0,19.04451813123313,Suburban,706497.4380273956
3532.1117494549344,2,3.0,24.802136300829154,Rural,667894.8412601871
1574.3268170145452,3,1.5,0.38833210769843585,Suburban,459602.1240365149
3874.006321642239,2,1.0,24.6046005175049,Suburban,752369.1001261658
1430.1622542509708,2,2.0,49.324370078586476,Suburban,415023.3343435668
3844.5753931578633,1,1.5,13.913383040938482,Suburban,763131.5951511693
3983.4217406910434,2,1.5,19.770913512118902,Rural,785127.4560491497
3077.512978387356,4,1.0,34.35949982343383,Rural,666114.0131546494
3939.6599417338302,2,2.5,40.73968337618293,Rural,763618.1625305361
2622.5272946147315,3,1.5,20.869581200305014,Rural,620656.8196088872
1630.5337061634891,3,2.5,15.483443520064627,Urban,455491.0214451573
2198.3868341299867,5,2.5,46.89128999925335,Suburban,573290.9432945531
2699.394993212115,3,3.0,33.85724833358346,Suburban,648648.057681025
1033.860998486448,2,1.0,5.951065224657054,Suburban,316300.2154844572
2791.4984467751874,3,2.5,3.446393906732431,Urban,704536.7301849917
3939.7690776393424,1,1.0,24.177492539518454,Rural,721564.6042810765
1408.3444793079284,3,3.0,11.004503302363622,Suburban,457443.4871706664
3336.3043721228264,4,1.0,12.699237668812675,Rural,702139.2305307027
3705.276140094782,1,1.5,43.884608941392415,Rural,708589.8456038054
3819.845097024707,5,2.5,4.4783012158155335,Urban,875231.2257134191
3872.433934097431,4,1.0,35.768205761444484,Urban,832012.8214803144
2468.67084390871,2,2.0,13.557112669029403,Rural,570450.110642564
3927.385305572812,2,1.0,38.016411070206885,Suburban,740215.535084538
3223.3926628302042,2,2.5,36.12056922317723,Suburban,684925.5140092638
1317.348595958278,4,3.0,0.36959507221465127,Urban,483961.31316127244
2326.0803406975037,4,3.0,25.456770646079956,Urban,624737.8423353451
3098.6597611904126,4,2.5,6.965974118902318,Urban,744201.1028298636
1591.4890106210667,1,1.5,43.31135152893384,Urban,430910.2373920016
2849.9685873564395,1,1.5,43.57929414312033,Urban,612222.439375094
2933.1215329491815,2,3.0,20.9172903746879,Urban,678436.5085955944
1320.6391801874108,3,3.0,22.219780922554026,Urban,442161.8605624444
2608.2729998488203,2,2.5,15.164146970226355,Suburban,578196.9732104824
3269.2061151315447,5,1.5,35.83031494800155,Urban,754763.730707544
2396.4661265150144,1,3.0,17.933068151322956,Urban,568891.0329628942
838.7299736835438,4,1.5,13.389623726131688,Suburban,327359.9491749234
828.923101053735,1,3.0,21.61155297522541,Suburban,291126.3413629098
1942.4939007040389,4,1.0,4.574375919372936,Rural,549317.2152970672
3763.8210189817023,5,2.0,37.33016023221019,Urban,819043.4649152562
1531.7656947315481,5,1.0,0.6298200635893481,Urban,540778.2896963508
2829.963804389399,1,3.0,32.2242530760297,Urban,625137.3230384144
1510.6427862186258,4,2.0,9.14322633774362,Urban,527244.7442982665
1829.3439669105555,5,2.0,11.620202310720657,Rural,551124.6730753502
3513.734686724749,2,3.0,31.781599932001996,Suburban,713764.6945386971
3132.35661526383,2,3.0,49.64717328914536,Suburban,615446.8056642772
1105.277687402274,4,1.5,38.88587445362754,Urban,366339.3691161071
2171.8464671565876,1,3.0,11.2919816111696,Urban,538311.7583832045
893.3432436648463,5,2.5,8.80123775205669,Urban,475492.93730882107
2338.848469129629,1,3.0,43.311643513383515,Rural,499304.38535761
2919.788837443418,2,2.5,22.209197396075215,Rural,631164.0072219066
1179.208395514085,5,3.0,6.8526401414077736,Suburban,491095.35650977277
1724.43180450933,1,1.5,43.1105711660969,Urban,435260.6267725363
2073.0772016069022,3,2.5,40.80461764571307,Urban,544174.7833657376
3742.499278899359,4,1.0,49.19531819485818,Urban,794632.8375189486
3978.416049353485,4,2.5,45.4871843356342,Urban,849554.6181775882
943.7161567859707,3,1.5,42.589516933027085,Rural,314478.5644847989
3235.2253551852546,2,2.5,2.6287198905501574,Suburban,695726.0965232892
1989.5170124874983,5,3.0,5.220768474905901,Suburban,589776.5612155279
2055.8661959343362,4,3.0,28.44915971520614,Rural,561818.765616607
3213.647914710473,3,1.5,26.573962314091045,Urban,748613.3166324544
3738.964582865308,3,2.0,22.898160724476774,Suburban,783792.0595366976
3842.9715024081547,2,3.0,19.83946627072921,Suburban,806709.4817924135
2646.7922753226267,2,1.0,21.560524243216445,Rural,570852.9311984337
1942.787709761609,1,1.5,28.46489670673976,Urban,478706.6724694295
3320.1570747480937,4,2.5,0.10382588000406034,Suburban,775704.8769044636
1603.2044264393608,1,2.5,13.03543870664261,Urban,483731.8819455112
2605.036892267257,3,1.0,25.913986034435553,Suburban,572114.31108527
1947.4510768795942,5,3.0,36.11080493368231,Rural,506978.9225519987
2901.2194358652036,5,1.5,8.707834619769816,Urban,713314.9157672814
1569.2765212592221,2,1.0,27.344058689371646,Rural,402280.65836550575
1413.0974263514424,5,3.0,35.72298419428909,Suburban,488639.0621108519
3738.3650773613986,5,1.5,22.231382895695234,Rural,776233.2222114047
1125.771785438518,5,2.5,1.3540566835025525,Rural,390240.1806797789
2419.0653047517812,3,1.5,22.463407923281835,Rural,547707.4146560649
1506.7289054816285,5,2.0,14.822244387207656,Suburban,487308.8069218719
924.5758826421359,5,1.5,46.48248038506642,Urban,366458.43234302517
915.2602185325644,5,2.0,6.230669283916368,Rural,380936.5449196221
1360.7096707386474,1,1.5,32.62379777536161,Urban,406328.3210371755
3573.665134419201,3,2.0,2.6359883167250575,Suburban,774976.1832380772
1703.9319807264853,2,2.5,22.308521890634825,Urban,492693.7175905243
3841.4693458409465,1,3.0,27.69897436100403,Rural,741407.782882927
2661.1913375654194,4,2.0,14.897746565843272,Rural,614198.7458498032
2197.1654072600513,3,2.0,22.75378177601922,Rural,524563.0647245056
2656.284270942255,3,2.5,8.177689726509369,Rural,632742.5547984226
2453.434832724057,4,2.0,15.206192473401808,Rural,567982.6282083824
3228.0840120234407,4,1.0,31.055316245510152,Rural,716160.6907546461
1703.987411113127,4,2.5,15.090002793057755,Suburban,519505.2787875593
1929.7612531209677,2,1.0,44.98715392044358,Suburban,438759.43196188734
3661.1017681064022,5,2.5,31.420347882049487,Suburban,821513.0596916408
3828.6608420812977,3,2.0,21.932450921799223,Urban,841813.6567318576
3656.1863279567183,5,1.0,1.9378467777091235,Urban,829883.3414237499
2142.2335806634037,5,2.0,24.977416760233563,Suburban,572025.9245439757
3297.169609622021,4,2.5,38.23881210625446,Urban,778706.1136065087
2324.2743465635162,2,2.0,13.277879900620682,Urban,622742.7750222686
2392.127526867527,1,1.0,40.33867848243837,Rural,489069.1636990528
1454.9763489833085,2,1.0,12.590338302544074,Rural,372491.8271031727
2691.6169704272525,5,2.0,41.18731939754002,Urban,658143.1830680566
1395.6348728107134,2,1.5,4.26341708058387,Urban,463242.12873040716
1861.0070370150202,4,2.5,43.309185443451476,Suburban,482737.56418852566
3536.0966451837926,1,2.5,24.959322546666524,Urban,733789.5102357221
1462.6425894747367,4,2.0,14.8268794810131,Rural,455421.20656883
1027.706512554985,1,1.5,13.255662520757438,Urban,339946.020634337
1020.8242963610121,5,1.0,21.600527946518135,Suburban,418451.80774515524
3810.510465609945,1,3.0,49.95247490518225,Rural,735503.445240397
2422.145401477871,1,3.0,11.016369671879128,Rural,592496.3587403074
2110.1186298144585,1,2.0,5.160832443949981,Rural,511986.1799453742
3394.811459225339,2,1.5,29.251758435933095,Rural,658252.1677365468
3474.642969313651,2,1.5,24.427123322012857,Urban,744876.7032932186
1863.0113059699347,5,2.5,26.209813553165368,Suburban,560502.315812642
3019.5777839161447,1,1.0,33.346770877860855,Urban,650379.4729920678
3267.593010726037,3,1.5,13.357203493532467,Urban,718744.9051575584
2894.8821979710547,5,3.0,45.53324976919442,Rural,650772.3258793543
1285.104239360318,1,1.0,21.783603306114518,Suburban,333189.29021575296
3602.8258672545826,1,1.0,6.454309757123089,Rural,736064.2102138416
2525.102568755228,2,2.0,37.114937836697216,Urban,599108.0239534277
1703.9117643840118,5,1.5,32.155217630892516,Urban,504507.17454253504
2160.7301934006205,1,2.0,15.787170124201854,Rural,495866.1376610336
920.2274892765037,1,1.5,31.075936201702426,Urban,321984.4409217526
1209.1737639117362,5,2.5,10.993097818448843,Urban,463431.3373889979
3249.749601650755,3,2.0,22.241967967026476,Rural,690944.1511597187
800.0372312171717,5,2.0,44.97062610836626,Urban,383848.86432861834
2133.010651143335,5,3.0,6.676711658037471,Suburban,646899.9479065007
2472.032579473883,3,2.0,19.3348224993731,Rural,563356.3139063838
974.8301440031114,5,1.5,41.057121236017366,Suburban,343479.41388054256
3913.850121511465,1,3.0,48.474544970308905,Urban,757623.8985492914
1523.6010599989502,5,2.0,22.696306821089795,Urban,492990.90371010825
1773.4359028360986,3,2.0,25.349981007167372,Rural,457126.8608975895
1772.6160392160873,4,2.5,28.608598089188487,Urban,508853.7332106817
1537.3333187755197,5,2.0,46.61740708168554,Rural,465425.0308510212
804.7162306761966,2,1.0,42.91033954885149,Rural,245476.4397923884
3133.903341081588,1,3.0,8.530056231082217,Rural,661955.8042971406
3893.905599357713,1,1.0,21.83789089235375,Rural,772251.7926817468
1517.739146512144,2,3.0,23.200021409821314,Rural,435532.2160022728
2921.751013770952,2,2.5,39.454805582437835,Suburban,635322.9867174522
3174.0682462678883,5,2.0,30.144644130271764,Rural,748111.9168248146
3514.961213089679,2,2.0,32.71102310145065,Suburban,739446.1501467406
2152.4134304435493,4,2.0,49.90999538328088,Urban,569254.5065303035
1769.3788980493737,3,3.0,3.748002173500653,Rural,495444.295535016
1840.9444288736995,2,2.0,11.15049117668665,Urban,509537.3956585724
3080.388265915241,2,1.0,20.39479686857734,Rural,630237.3656653847
3413.694292818035,4,2.0,17.38912015244436,Suburban,746636.5128188187
1381.1646968211285,1,2.5,1.0822780673491794,Suburban,417833.1566934786
1987.0112261048487,1,1.0,4.588880323558792,Suburban,485477.7575331216
3686.2086295972804,5,2.0,34.04766457017881,Urban,798991.0605262486
3381.4192630231655,4,2.0,43.96622316812803,Rural,740887.5162845928
3951.5468888399228,3,1.5,25.71135056329888,Urban,832716.6330241552
3213.594430982658,3,3.0,26.95955397568165,Suburban,704823.9514327047
2058.224643289351,4,1.0,12.75467164161897,Urban,570402.5444263729
2690.0410687828407,3,1.5,38.39381818168557,Suburban,616219.7199589126
2915.245613591425,1,2.5,37.58972936836282,Suburban,577863.3844186331
1051.0586122147965,3,3.0,29.41828446088283,Suburban,381139.2928417317
2542.3902691323683,3,1.0,10.633214325567142,Rural,557008.2105470415
3069.8266511123506,4,2.0,4.850910911854473,Rural,753763.1631745105
1335.4281728033932,4,1.0,3.2119287928562947,Suburban,444866.018083025
3298.0214957617827,3,2.0,29.63480333214389,Urban,706513.5080801334
2668.0728976451574,2,3.0,41.25176595714,Urban,690948.5043035814
3847.109714232303,4,2.0,42.91652158904624,Rural,768429.5639701914
935.7513542620534,5,2.5,23.18110371717249,Suburban,400500.00106061134
1649.0436401774944,5,2.0,39.21356496533585,Urban,510407.0162615811
2724.972413759437,1,2.5,47.34400981705118,Suburban,551942.7911154837
1748.991719058978,3,3.0,13.7585056244034,Urban,533537.2925843662
3086.1573250279753,2,3.0,19.89801731903786,Rural,618810.778107958
3228.816904070179,1,1.0,46.57394962983403,Suburban,644466.5536382386
1128.0510850127182,3,2.5,16.911548365864242,Suburban,377240.016971299
2444.3342854616567,4,2.5,45.693814516089816,Urban,605149.8978569524
2428.4497778913787,5,1.5,49.05224311272329,Urban,627745.6170447066
1981.6984646897315,2,1.5,33.09053642872124,Urban,497575.0129086162
3785.3595602229507,5,1.5,40.84451447520841,Suburban,796188.4646162818
3448.020223594308,4,2.0,37.47727821105426,Rural,704484.2064734965
3031.0700221108377,3,1.5,34.97671288077619,Rural,679096.7547852586
3085.845234351992,4,2.5,15.346553649061628,Urban,750659.879147869
2277.491660201981,4,2.0,2.8547168953971855,Rural,562113.3331695166
3747.182467509043,5,3.0,17.15258662598253,Urban,868488.432421531
3022.705367210513,2,1.0,33.34679926019533,Rural,586989.6459283555
3132.7393972986124,4,1.5,5.126459911390069,Suburban,751732.7355631909
3557.4108921195048,5,3.0,0.5958991489121046,Urban,857008.4938831845
1677.0290858950111,2,2.5,6.984618630146933,Rural,437558.81369596336
3382.6268923734497,3,1.0,35.786796320539764,Suburban,710559.052247956
1424.7699294607746,3,3.0,48.6396850828222,Rural,399514.2908953277
1905.094247183641,1,1.0,49.153234980741026,Suburban,395846.3289863555
1873.9534536634967,5,1.5,24.698957457009396,Suburban,536514.9872705194
3931.2814988452496,2,2.5,43.46761504961737,Rural,765781.446459928
3540.9191159933657,4,1.0,36.8413227875752,Rural,747051.2172627776
3043.743557088831,3,3.0,25.052011849230173,Suburban,687799.5928524506
3126.5816371692486,2,1.5,28.638026647754337,Suburban,654990.4246668039
2598.6329420882275,5,1.5,6.861357330843553,Suburban,658636.2447132943
3830.6901347472613,1,3.0,46.8830730308296,Urban,799626.1070714003
2388.028009223557,3,3.0,17.59648853658884,Suburban,589406.2423814633
2017.6566715836625,2,1.0,22.307462822858476,Urban,519730.1372908055
1321.713078181091,2,2.0,33.583011549894934,Suburban,397008.85921758093
3315.8580872353855,2,1.5,16.695123576327696,Urban,725179.1198935952
3150.2205826418926,5,1.0,12.712958049446527,Suburban,717862.0372256459
2029.9361232772317,5,3.0,31.55246966351103,Suburban,570350.0289742238
880.618924669534,5,1.0,1.2492041140924726,Suburban,393970.47935768066
3484.791448697634,4,3.0,36.03625560133394,Rural,785866.6689055472
836.5375470530356,2,2.5,25.701168493825488,Rural,303124.18785550375
3051.839294812963,3,3.0,30.28768652604672,Suburban,664236.6371708532
3904.8227511233827,5,3.0,31.594007962344257,Urban,874005.3708775017
2200.516250074251,5,3.0,26.352507824628184,Urban,622190.9657379361
1551.9148959870488,2,2.0,29.126688872036798,Suburban,427597.41592939314
3055.5872321388215,5,3.0,34.18941004449373,Rural,694999.7427323029
3414.8100544498725,4,1.5,37.65594235898371,Urban,754273.0354071547
2548.5770114491115,4,1.5,36.37261956430603,Rural,586006.072932485
3894.5128808196678,5,1.0,43.48082288661308,Urban,848815.9030235372
965.3399093054755,2,2.0,9.472171658370138,Suburban,357188.94241163426
2415.34591457449,2,1.0,20.057398474589878,Rural,534293.9893242155
3099.05263143216,2,1.5,47.38980330072285,Urban,665295.0190082714
3560.449507677373,1,1.5,19.829528719316485,Suburban,724090.9986959198
1373.6179581049282,5,2.5,6.243503845296133,Suburban,467625.6741179115
3360.0111416437803,2,3.0,26.272256318108976,Suburban,687683.0037311217
2568.662642299345,4,1.5,5.474548627723108,Rural,651234.4403048549
2068.971782367882,3,1.0,10.14266193639326,Rural,524284.6141773522
1221.4880914530995,3,1.0,49.91593782854783,Suburban,353919.54316282907
3568.9464285085196,2,3.0,27.0681319198066,Rural,728667.8710891339
1303.274266175089,3,3.0,14.202919452021451,Urban,453436.98660764535
1791.3211494691177,3,2.5,49.7387477286953,Suburban,470685.0391805034
1728.1457022797981,1,2.0,48.32794592775716,Suburban,391457.16562611883
3588.524909410734,4,1.0,22.036952054213177,Rural,763045.1240591954
2952.6495814684736,4,3.0,13.02015543939542,Suburban,708386.3497534456
3349.3804710123914,1,1.0,41.9199819046095,Urban,674719.6306679163
1601.4972761359968,1,3.0,35.78103584858929,Rural,386564.70791823976
2799.5971187423966,3,1.5,34.347071750175516,Rural,613577.8379966365
2629.5871460599956,5,1.0,44.655687066123626,Suburban,597362.951979955
3465.0572057224676,3,1.5,34.47085669356623,Suburban,703944.7069666282
3699.4785935400337,1,1.0,14.189897152077457,Suburban,727484.3303477626
838.9016687276378,4,2.0,34.693158093786614,Rural,386288.73020767205
2956.8637409881367,3,2.5,15.290675564183198,Suburban,679168.2082511334
965.8745571831329,5,1.5,37.961948982849755,Urban,353043.21700126876
2556.3477282475387,3,3.0,30.9873927245783,Suburban,594614.7388453375
1720.4247329397704,2,2.0,3.870577599237529,Suburban,487867.7145861394
1781.6851184708519,3,1.0,25.641768121757103,Rural,429041.78074918827
1929.467211047541,1,1.5,17.165048459787048,Suburban,481377.0820202573
2788.1358369587524,4,1.0,16.428531636614714,Rural,634968.2554024988
1868.9598901400614,4,1.0,30.112815118862862,Suburban,515057.7122539619
3144.636961888897,1,1.0,16.116241223471246,Urban,654402.2208748434
2094.487633836383,2,2.5,38.84468741024364,Urban,515092.7793665595
1018.7302409918675,1,2.5,3.539571800558722,Rural,353069.66751391167
3308.0314959491434,3,3.0,33.019412619791275,Rural,703034.7442731371
1714.4266386966592,1,1.5,40.45974018283706,Suburban,407843.79938593635
2184.8540147176404,1,2.0,33.6415844960215,Suburban,525465.9150906058
2993.420426310085,2,2.0,24.86145975099979,Urban,681234.4227367487
1863.8597028758784,3,2.0,47.51535068680906,Suburban,432265.14541065815
981.07409966949,5,1.0,14.99692448990318,Urban,438145.552910848
1996.5473504410036,5,2.5,0.9583943762488889,Rural,585003.084198204
3822.235464621771,4,1.5,21.599468573172043,Suburban,827934.0768645622
2853.550071355386,1,1.0,1.6505967950163625,Rural,577587.9455168215
2948.7332757350623,4,2.5,47.69683762632044,Suburban,668609.2702381414
2823.3028916404473,2,2.5,10.495902287402576,Urban,667732.1318835282
1436.7748446701976,5,1.5,39.446351197443974,Rural,414417.2385534906
2138.6683651272965,1,1.5,38.72860415871824,Rural,478506.9819685078
3203.0073547626184,2,1.5,10.886444984146676,Suburban,677233.7382440586
1124.3932721701094,2,1.0,31.061326524008365,Rural,350652.3121265547
1689.1288834870793,1,3.0,2.4039484243225107,Urban,476108.20839738986
1684.2211470907316,2,1.5,24.178729285193373,Rural,396742.73336242844
2182.4605683024192,1,3.0,0.7323563636243369,Rural,521785.4052411157
3937.179971014992,1,1.0,46.05719400904209,Suburban,734158.0652944557
1016.0081493882302,3,3.0,48.80430120997858,Rural,332913.00265387766
2459.843182017904,4,2.0,11.114138331929263,Suburban,556573.2015955918
1373.9669824390735,2,3.0,10.405301729818639,Suburban,438362.7285344178
3906.1649453111813,2,1.5,37.68600882810648,Rural,753318.3467790113
1162.5712151278854,3,1.0,12.668969941466724,Urban,425460.05789853545
2091.523207557092,3,1.5,44.75382795809225,Suburban,493864.804464456
3161.2319514707397,3,2.0,28.69645680614911,Rural,661787.3012668238
3054.574169687825,5,1.5,17.538881150515607,Suburban,741953.679758688
2152.7316380605835,5,1.5,41.634687317471005,Urban,547266.9646751821
1908.8773374486984,5,1.5,24.67033502066976,Urban,554218.9097232821
2072.3596113691856,1,2.5,45.58164568542378,Suburban,475618.3329425901
1645.6840421076458,2,2.0,46.40071183646905,Urban,457572.33107996266
1457.0654038617595,4,1.5,8.271007606420467,Rural,451184.1466209298
2345.727032188448,1,1.5,0.11617030659651362,Rural,510803.03175243945
1659.3080194163435,2,1.5,49.19654700712011,Suburban,435551.9348657485
1719.8773276712004,2,1.0,45.30687680637397,Urban,442712.87058984424
2901.619403118583,3,2.5,2.772261785192071,Rural,631610.594552768
3899.3194614396552,3,1.0,41.651713197053496,Rural,757429.7390343627
2731.63904179,1,2.5,22.89024662796033,Rural,588861.147064969
1046.3342946078922,3,1.5,12.948080251248761,Suburban,415716.94300789735
1041.8675643330143,2,2.0,43.937326183846494,Suburban,340517.8354435115
3844.554306705811,3,3.0,9.833361619515363,Rural,777209.2729460539
1751.3305289834675,5,3.0,47.36499997100335,Rural,466396.5535603497
1094.6143554639214,3,1.5,10.281074384967054,Urban,436585.2680985865
2716.9426788812207,2,1.0,30.684159386437177,Urban,590801.1821787632
2795.6760905288515,1,2.0,11.154316726448743,Urban,602205.4755699758
2875.2154243798022,4,2.5,27.283433248431738,Suburban,691509.0977637073
1655.686489144132,3,1.5,34.19875649575707,Rural,422139.5006315693
848.3541894863201,2,2.0,9.511396541006878,Suburban,356682.0111651333
3888.04918225431,4,2.0,26.04428913503396,Rural,783868.6980965242
1602.857746211528,4,2.5,23.45298721950595,Urban,538951.9213855409
2963.284121768152,5,2.0,3.5518710701670617,Urban,763382.0213337212
3061.2155836118704,4,1.0,40.91539088376515,Urban,673813.2393259885
2752.0237346543545,2,1.0,16.784120032142084,Urban,592811.6308281183
1801.3036614836742,2,1.0,28.729109877593977,Rural,477569.71652003995
1667.5080120450104,3,2.0,25.73921174665672,Urban,485182.8360202319
2712.53850464865,3,1.0,25.663025228522113,Rural,575963.1175272609
3571.506027557413,3,2.5,5.361119710424372,Rural,790590.9497997776
3829.547932554866,4,2.0,21.17410046246664,Suburban,832173.2864890121
1138.8985740920243,4,3.0,22.61833796032851,Urban,471872.3790197267
1295.4515603127036,5,2.0,36.68214201822242,Urban,460665.4264783285
3823.156028105855,3,2.5,42.00094159603493,Suburban,816593.5564263158
3156.9127306713362,1,3.0,27.2491139050009,Rural,620075.4320846724
3625.580239455274,5,2.0,4.339147703249524,Urban,833456.8977838912
1448.4244292330982,1,1.0,11.842473529827313,Rural,383218.7659694351
2680.274787550086,4,1.5,8.246701342636554,Suburban,669656.7436746185
3043.646702135916,5,1.5,6.230753159456237,Rural,721039.4325714278
2976.3580334303124,5,1.0,18.29496493089038,Urban,716501.4253667207
2106.085410773434,2,1.5,11.469675107719102,Rural,492440.17916350643
849.2636534121871,4,1.5,10.915155590575615,Rural,377444.6095884395
2665.363381773642,4,1.0,2.7346587288133826,Urban,682357.7688027734
1609.924925374748,5,1.0,0.8835022397716941,Urban,513114.7607126192
2240.813587657249,4,2.0,5.13841213248909,Rural,557898.2380548377
3864.2592482682153,5,2.0,8.609873971181653,Rural,825119.2501802603
2076.913016455791,2,1.0,21.549186442410157,Suburban,481512.52871357097
3487.3651413261655,5,2.5,25.526013064942234,Urban,830675.576384912
1403.3299383976037,4,1.5,7.029595908668279,Rural,449684.54129533266
2951.873593680092,4,2.0,21.239167076209313,Urban,717697.6167838664
3926.422254204619,5,1.5,17.087442116296366,Suburban,848209.288750332
1126.0579227933977,5,3.0,9.171182174897801,Rural,444512.92055085895
826.6238151270145,5,1.0,0.34203740741817756,Rural,342015.1865548277
2187.464936424366,3,2.5,23.350893326087085,Rural,553152.5202912632
1096.401545764375,4,3.0,34.282587463259965,Urban,418908.0147895674
3194.82991896394,4,3.0,11.313866707190352,Suburban,742247.5144764008
3726.5557243153885,3,3.0,6.590341494833968,Urban,822929.5587097676
2188.8671126680283,5,1.0,44.35213722234809,Rural,536895.3609808896
1627.8772548974111,2,2.0,13.751238624389888,Suburban,461892.2281551017
2190.0906208211513,5,1.0,11.180630989633238,Rural,547155.8614830727
3115.033017120003,5,2.0,42.85484698049579,Rural,694455.0900723846
828.9733170571872,3,3.0,40.85535495833806,Urban,354510.5910251629
2686.252766351031,4,3.0,22.41732352623168,Rural,666949.766943943
2762.533391639613,5,2.5,24.461943071388724,Suburban,655125.5576149607
2840.6023900669934,4,2.0,10.887435241701098,Rural,640152.5978770669
1574.470655938807,1,3.0,3.9150835239778745,Rural,425064.110506107
3084.9687148100056,4,1.5,28.671591267783054,Urban,693060.8416534411
1092.4527562616845,2,2.5,4.917246079510656,Suburban,381963.04710000375
1437.6650766937626,2,1.0,22.463727347832492,Urban,412628.3240339176
3607.904149294342,5,2.5,47.02485992565054,Rural,768429.010022537
3163.9140823250123,4,1.5,47.64171945852922,Urban,724606.8334467057
843.9857728363048,5,2.0,11.96661432736793,Urban,421056.8437117633
1594.8040331833606,3,1.0,31.20567100228272,Urban,461262.02519155096
1486.1007455781266,2,1.0,23.703813205392883,Urban,408064.84657508414
1666.5802497183122,5,2.0,43.7842563793053,Rural,468521.5900021389
1592.1912648956366,3,2.5,13.571543213802661,Rural,449322.05708835484
1000.0841463771064,5,3.0,0.18512034162084245,Suburban,458460.3208877549
2268.609653109825,4,2.5,8.128060296570755,Urban,609372.048005849
3144.7471193157285,4,1.5,17.476140058469902,Urban,714522.8159886647
2741.5415190957965,4,3.0,15.78605648852443,Suburban,676793.7553187921
2953.1893395138554,4,2.5,39.5681459561443,Urban,735512.3160583928
1059.6773713159653,1,2.0,34.02803330694189,Suburban,321404.59991095966
3844.770272565719,3,1.5,14.977815980744863,Rural,782601.893028723
3483.1738682976793,3,1.5,22.887190858310667,Suburban,751049.3263534369
3376.2890191861206,4,1.5,4.777955197916761,Urban,789363.4756523069
3433.548176133656,1,3.0,44.90732224100504,Suburban,695454.4937866873
3784.6736260248363,4,1.0,46.77124122242671,Rural,749025.9536429386
2541.6126915638324,1,3.0,48.990176769046904,Urban,570737.0233099627
1440.902457176403,4,2.5,43.42764153929188,Rural,410104.756282638
2773.7075451281316,2,1.0,8.698044384811276,Rural,607085.5524704361
3177.220779737405,2,2.5,2.3098241600814418,Suburban,711044.3814005022
3161.3356587328813,5,1.0,28.9798363706337,Rural,709563.8029931745
2468.6368773340164,4,3.0,45.63025134415552,Urban,614903.19084488
1019.0679018674498,3,1.5,8.867568082987143,Rural,378095.3051847024
1987.561402976409,5,2.0,0.352145731207093,Rural,585448.760478213
3746.4531470827433,2,1.5,40.27480230161222,Suburban,709914.007395274
2670.236511223763,4,3.0,3.8397842143367003,Rural,650758.2408820797
2522.662218418283,5,1.0,20.68530159550152,Suburban,646214.5028064577
1660.3312460230193,4,1.5,33.94436685943925,Suburban,454614.2060469559
1979.0365437330524,2,3.0,11.839879272809007,Urban,555590.8528308156
3665.1074852901415,5,2.5,4.198128172336335,Urban,858239.5146612335
2932.6817520858745,2,2.0,38.50106142279143,Urban,653018.7878185599
3319.638485607465,1,1.5,31.508754244352073,Urban,684718.1446506119
2253.9053538164962,2,1.0,49.42452422434024,Suburban,508584.6985394196
2816.7911022597054,4,2.5,17.215401665997966,Rural,637372.9209556803
1594.8275479782642,3,3.0,3.088119314509985,Urban,497869.54799978394
3057.4746569071563,2,2.0,36.71750176676479,Urban,696193.9677746458
2168.3242678506795,3,1.0,26.08667094266228,Urban,591169.234834646
2216.1456474071856,1,3.0,10.660196569456753,Rural,521653.26176909386
2877.8314386460215,5,3.0,39.08644945023797,Urban,746893.5871896994
3796.097988700565,5,1.5,10.187774292497187,Rural,801291.4310723171
1004.820309147587,3,1.5,13.03308274164683,Suburban,359558.2459607721
3439.1783595104243,5,1.0,4.6264277183359575,Suburban,805400.076443135
1735.625953319018,2,3.0,19.97161395154272,Suburban,491454.40961877716
2220.5422544204093,3,1.5,20.946461196870946,Rural,561763.4189248357
870.1226520800286,4,2.0,25.728089517414922,Urban,399161.4236757695
1763.3474490698018,2,2.0,35.44821335618887,Urban,453802.98247399594
2408.4199764164177,2,3.0,45.30504643402129,Urban,580429.4971784949
979.7634475118048,2,1.5,6.886704944390432,Urban,401617.86295174045
2371.5063340261286,4,1.0,2.717404917432853,Urban,620353.841133563
3766.7540123469676,1,1.0,0.9265616797166643,Rural,728357.8698022141
1137.2582979449767,5,1.0,7.181068903440813,Suburban,438084.7438475882
3246.210329841614,3,2.0,32.897474289081295,Urban,707843.949876257
2110.9473708031765,1,1.5,36.37385389982483,Suburban,478678.26138292166
2896.555886477882,3,1.5,39.32528567640611,Rural,613928.1265887053
1632.757113552734,5,2.0,12.185410595217133,Rural,487919.86722272454
1310.3752401323466,4,1.0,15.294740663075995,Urban,470876.28999412426
1313.4803656679246,2,1.0,24.156732278274973,Rural,375785.08135092916
1025.5742260580628,2,3.0,3.1591548430113248,Suburban,378603.5673799655
1394.0694556839776,4,2.5,30.557076160562307,Urban,470754.11689323286
2925.5020319646983,1,1.5,49.18675168378789,Urban,601713.0411139601
3621.409957899226,1,1.5,18.040315568900127,Suburban,704898.2253311248
3405.202193891718,3,1.5,37.6423737545692,Urban,696672.5618810478
